NAPS ID	Province	City	Year	Year_lag	Latitude	Longitude	Elevation	Pollutant	variable	value	Year_beeyear_lag	seasons	mean_spring	mean_summer	mean_fall	mean_winter	test	mean_value
129003	NT	Yellowknife	2018	2019	62.45206832885742	-114.3639984	193	PM2.5	January	4	2018	Winter	4.666666666666667	5.583333333333333	3.5	5.375	2018_NT_PM2.5	4.7317073170731705
129003	NT	Yellowknife	2018	2019	62.45206832885742	-114.3639984	193	SO2	January	0.4	2018	Winter	0.22	0.19166666666666668	0.2	0.16666666666666669	2018_NT_SO2	0.1934782608695652
129303	NU	Iqaluit	2018	2019	63.75161743164062	-68.52243042	35	NO	January	NA	2018	Winter	4	3.3333333333333335	4.666666666666667	5.5	2018_NU_NO	4.2727272727272725
129303	NU	Iqaluit	2018	2019	63.75161743164062	-68.52243042	35	NO2	January	NA	2018	Winter	6.333333333333333	3	6	9.5	2018_NU_NO2	5.909090909090909
129303	NU	Iqaluit	2018	2019	63.75161743164062	-68.52243042	35	NOX	January	NA	2018	Winter	10.333333333333334	6.666666666666667	10.333333333333334	14.5	2018_NU_NOX	10.090909090909092
129303	NU	Iqaluit	2018	2019	63.75161743164062	-68.52243042	35	O3	January	23	2018	Winter	27	19	27.666666666666668	25.333333333333332	2018_NU_O3	24.75
129303	NU	Iqaluit	2018	2019	63.75161743164062	-68.52243042	35	PM2.5	January	7	2018	Winter	3.6666666666666665	3	4.666666666666667	7	2018_NU_PM2.5	4.583333333333333
129303	NU	Iqaluit	2018	2019	63.75161743164062	-68.52243042	35	SO2	January	1.8	2018	Winter	NA	1.9666666666666666	1.9666666666666666	1.7333333333333334	2018_NU_SO2	1.8888888888888888
60104	ON	Ottawa	2018	2019	45.43432998657227	-75.6760025	68	CO	January	0.23	2018	Winter	0.23055555555555557	0.22166666666666668	0.2627777777777778	0.2677777777777778	2018_ON_CO	0.24569444444444444
60104	ON	Ottawa	2018	2019	45.43432998657227	-75.6760025	68	NO	January	4	2018	Winter	2.0854700854700856	1.7916666666666667	3.25	3.769230769230769	2018_ON_NO	2.721518987341772
60104	ON	Ottawa	2018	2019	45.43432998657227	-75.6760025	68	NO2	January	13	2018	Winter	6.735042735042735	5.75	7.908333333333333	10.743589743589743	2018_ON_NO2	7.772151898734177
60104	ON	Ottawa	2018	2019	45.43432998657227	-75.6760025	68	NOX	January	17	2018	Winter	8.726495726495726	7.491666666666666	11.116666666666667	14.512820512820513	2018_ON_NOX	10.447257383966244
60104	ON	Ottawa	2018	2019	45.43432998657227	-75.6760025	68	O3	January	24	2018	Winter	33.04255319148936	28.30496453900709	23.323741007194243	26	2018_ON_O3	27.692307692307693
60104	ON	Ottawa	2018	2019	45.43432998657227	-75.6760025	68	PM2.5	January	8	2018	Winter	5.444444444444445	6.480620155	6.612403100775194	8.111111111	2018_ON_PM2.5	6.6607843137254905
60104	ON	Ottawa	2018	2019	45.43432998657227	-75.6760025	68	SO2	January	0.3	2018	Winter	1.161904761904762	1.028888888888889	1.3133333333333332	1.2377777777777779	2018_ON_SO2	1.1858757062146892
20104	PE	Charlottetown	2018	2019	46.23300170898438	-63.13666916	21	NO	January	1	2018	Winter	0	0	0	0.2222222222222222	2018_PE_NO	0.055555556
20104	PE	Charlottetown	2018	2019	46.23300170898438	-63.13666916	21	NO2	January	3	2018	Winter	0.4444444444444444	0.8888888888888888	1	1.5555555555555556	2018_PE_NO2	0.9722222222222222
20104	PE	Charlottetown	2018	2019	46.23300170898438	-63.13666916	21	NOX	January	3	2018	Winter	0.5555555555555556	1.1111111111111112	1.1111111111111112	1.6666666666666667	2018_PE_NOX	1.1111111111111112
20104	PE	Charlottetown	2018	2019	46.23300170898438	-63.13666916	21	O3	January	36	2018	Winter	35.111111111111114	22.555555555555557	25.22222222222222	34.25	2018_PE_O3	29.142857142857142
20104	PE	Charlottetown	2018	2019	46.23300170898438	-63.13666916	21	PM2.5	January	NA	2018	Winter	7	6.5	5.666666666666667	3.3333333333333335	2018_PE_PM2.5	5.619047619047619
20104	PE	Charlottetown	2018	2019	46.23300170898438	-63.13666916	21	SO2	January	0.6	2018	Winter	0.4666666666666667	0.1	0.16666666666666669	0.39999999999999997	2018_PE_SO2	0.2833333333333333
50109	QC	Montréal	2018	2019	45.50264739990234	-73.66390991	41	CO	January	0.32	2018	Winter	0.2109090909090909	0.17714285714285716	0.22238095238095237	0.2671428571428571	2018_QC_CO	0.21929411764705883
50103	QC	Montréal	2018	2019	45.64102554321289	-73.49967957	19	NO	January	4	2018	Winter	2.175438596491228	1.6071428571428572	2.7142857142857144	4.824561403508772	2018_QC_NO	2.836283185840708
50103	QC	Montréal	2018	2019	45.64102554321289	-73.49967957	19	NO2	January	13	2018	Winter	6.947368421052632	5.357142857142857	7.696428571428571	11.596491228070175	2018_QC_NO2	7.911504424778761
50113	QC	Laval	2018	2019	45.54746246337891	-73.7483139	35	NOX	January	NA	2018	Winter	2.3333333333333335	2	2	4	2018_QC_NOX	2.5833333333333335
50103	QC	Montréal	2018	2019	45.64102554321289	-73.49967957	19	O3	January	23	2018	Winter	32.42307692307692	23.46031746031746	21.398373983739837	28.150793650793652	2018_QC_O3	26.435643564356436
50103	QC	Montréal	2018	2019	45.64102554321289	-73.49967957	19	PM2.5	January	11	2018	Winter	5.677419355	6.321739130434783	6.590163934426229	8.958333333333334	2018_QC_PM2.5	6.881496881496881
50103	QC	Montréal	2018	2019	45.64102554321289	-73.49967957	19	SO2	January	1.4	2018	Winter	1.136111111111111	0.8055555555555556	1.0971428571428572	1.0078947368421052	2018_QC_SO2	1.0110344827586206
80111	SK	Regina	2018	2019	50.45270156860352	-104.6159973	585	CO	January	0.21	2018	Winter	0.18333333333333335	0.15166666666666667	0.19	0.214	2018_SK_CO	0.18347826086956523
80111	SK	Regina	2018	2019	50.45270156860352	-104.6159973	585	NO	January	6	2018	Winter	2.533333333333333	1.1333333333333333	3.0588235294117645	4.388888888888889	2018_SK_NO	2.8615384615384616
80111	SK	Regina	2018	2019	50.45270156860352	-104.6159973	585	NO2	January	12	2018	Winter	5.066666666666666	4.133333333333334	5.8125	9.235294117647058	2018_SK_NO2	6.158730158730159
80111	SK	Regina	2018	2019	50.45270156860352	-104.6159973	585	NOX	January	18	2018	Winter	7.666666666666667	5.266666666666667	8.411764705882353	13.11111111111111	2018_SK_NOX	8.815384615384616
80111	SK	Regina	2018	2019	50.45270156860352	-104.6159973	585	O3	January	19	2018	Winter	32.666666666666664	28.38888888888889	22	25.782608695652176	2018_SK_O3	26.98734177
80111	SK	Regina	2018	2019	50.45270156860352	-104.6159973	585	PM10	January	NA	2018	Winter	16.166666666666668	23.5	21	12.75	2018_SK_PM10	18.956521739130434
80111	SK	Regina	2018	2019	50.45270156860352	-104.6159973	585	PM2.5	January	6	2018	Winter	6.666666666666667	10.733333333333333	7.705882352941177	4.333333333333333	2018_SK_PM2.5	7.230769230769231
80111	SK	Regina	2018	2019	50.45270156860352	-104.6159973	585	SO2	January	0.2	2018	Winter	0.2111111111111111	0.16666666666666669	0.2789473684210526	0.51	2018_SK_SO2	0.29733333333333334
119004	YU	Whitehorse	2018	2019	60.71971893310547	-135.0587463	640	NO	January	4	2018	Winter	2	1	2	7	2018_YU_NO	3.2
119004	YU	Whitehorse	2018	2019	60.71971893310547	-135.0587463	640	NO2	January	8	2018	Winter	5.666666666666667	2	4	11.666666666666666	2018_YU_NO2	6.2
119004	YU	Whitehorse	2018	2019	60.71971893310547	-135.0587463	640	NOX	January	12	2018	Winter	7.666666666666667	3	6	18.666666666666668	2018_YU_NOX	9.4
119004	YU	Whitehorse	2018	2019	60.71971893310547	-135.0587463	640	O3	January	24	2018	Winter	37	25.333333333333332	24.666666666666668	22.666666666666668	2018_YU_O3	27.416666666666668
119004	YU	Whitehorse	2018	2019	60.71971893310547	-135.0587463	640	PM2.5	January	4	2018	Winter	3	2	3.3333333333333335	7	2018_YU_PM2.5	3.8333333333333335
090120	AB	Edmonton	2019	2020	53.500221252441406	-113.5260544	681	CO	January	0.25	2019	Winter	0.20354166666666668	0.2323404255319149	0.19666666666666666	0.23604166666666668	2019_AB_CO	0.21706806282722513
090120	AB	Edmonton	2019	2020	53.500221252441406	-113.5260544	681	NO	January	7	2019	Winter	1.8472222222222223	1.0141843971631206	3.375886524822695	5.479166666666667	2019_AB_NO	2.9368421052631577
090120	AB	Edmonton	2019	2020	53.500221252441406	-113.5260544	681	NO2	January	15	2019	Winter	6.368055555555555	3.971631205673759	6.950354609929078	11.270833333333334	2019_AB_NO2	7.157894736842105
090120	AB	Edmonton	2019	2020	53.500221252441406	-113.5260544	681	NOX	January	22	2019	Winter	8.222222222222221	5.049645390070922	10.297872340425531	16.729166666666668	2019_AB_NOX	10.1
090120	AB	Edmonton	2019	2020	53.500221252441406	-113.5260544	681	O3	January	21	2019	Winter	38	27.434108527131784	19.62878787878788	23.12121212121212	2019_AB_O3	27.001912045889103
090120	AB	Edmonton	2019	2020	53.500221252441406	-113.5260544	681	PM2.5	January	8	2019	Winter	7.822222222222222	16.06153846153846	5.7819548872180455	6.733333333333333	2019_AB_PM2.5	9.046904315196999
090120	AB	Edmonton	2019	2020	53.500221252441406	-113.5260544	681	SO2	January	0.3	2019	Winter	0.5431818181818182	0.4723076923076923	0.4224806201550388	0.6393939393939394	2019_AB_SO2	0.5200764818355641
100110	BC	Metro Van - Burnaby	2019	2020	49.279212951660156	-122.9707108	104	CO	January	NA	2019	Winter	0.19333333333333333	0.20745762711864407	0.21983050847457627	0.22796610169491527	2019_BC_CO	0.21183333333333335
100103	BC	Metro Van - New Westminster	2019	2020	49.22704315185547	-122.8944855	45	NO	January	34	2019	Winter	3.3333333333333335	3.3253968253968256	8.198412698412698	8.571428571428571	2019_BC_NO	5.857142857142857
100103	BC	Metro Van - New Westminster	2019	2020	49.22704315185547	-122.8944855	45	NO2	January	21	2019	Winter	8.124031007751938	7.348837209302325	8.829457364341085	11.062992125984252	2019_BC_NO2	8.832684824902724
100103	BC	Metro Van - New Westminster	2019	2020	49.22704315185547	-122.8944855	45	NOX	January	55	2019	Winter	13.064102564102564	13.14102564102564	20.435897435897434	20.46846846846847	2019_BC_NOX	17.130434782608695
100103	BC	Metro Van - New Westminster	2019	2020	49.22704315185547	-122.8944855	45	O3	January	7	2019	Winter	26.45736434108527	20.813953488372093	12.55813953488372	17.294573643410853	2019_BC_O3	19.281007751937985
100110	BC	Metro Van - Burnaby	2019	2020	49.279212951660156	-122.9707108	104	PM10	January	5	2019	Winter	15.901639344262295	24.453125	13.584615384615384	10.083333333333334	2019_BC_PM10	16.092
100103	BC	Metro Van - New Westminster	2019	2020	49.22704315185547	-122.8944855	45	PM2.5	January	7	2019	Winter	6.019354838709678	14.99375	8.25	7.024390243902439	2019_BC_PM2.5	9.072642967542503
100110	BC	Metro Van - Burnaby	2019	2020	49.279212951660156	-122.9707108	104	SO2	January	0.2	2019	Winter	1.1868217054263566	1.3015503875968992	1.0921875	1.4143999999999999	2019_BC_SO2	1.2477495107632093
070119	MB	Winnipeg	2019	2020	49.89799118041992	-97.14653015	229	CO	January	0.03	2019	Winter	0.02	0.02	0.046666667	0.033333333	2019_MB_CO	0.03
070119	MB	Winnipeg	2019	2020	49.89799118041992	-97.14653015	229	NO	January	5	2019	Winter	2.6666666666666665	1.3333333333333333	2.3333333333333335	5	2019_MB_NO	2.8333333333333335
070119	MB	Winnipeg	2019	2020	49.89799118041992	-97.14653015	229	NO2	January	13	2019	Winter	8.666666666666666	3.3333333333333335	3.6666666666666665	10.666666666666666	2019_MB_NO2	6.583333333333333
070119	MB	Winnipeg	2019	2020	49.89799118041992	-97.14653015	229	NOX	January	18	2019	Winter	11.333333333333334	4.666666666666667	5.666666666666667	15.333333333333334	2019_MB_NOX	9.25
070203	MB	Brandon	2019	2020	49.83917999267578	-99.92060089	385	O3	January	27	2019	Winter	36	21.444444444444443	23	26.8	2019_MB_O3	26.8125
70119	MB	Winnipeg	2018	2019	49.89799118041992	-97.14653015	229	PM10	March	11	2019	Spring	14.083333333333334	14.272727272727273	7.166666666666667	5	2019_MB_PM10	11.076923076923077
070118	MB	Winnipeg	2019	2020	49.932071685791016	-97.11316681	227	PM2.5	January	4	2019	Winter	6.8	12.76923076923077	5.533333333333333	4.866666666666666	2019_MB_PM2.5	7.310344827586207
070301	MB	Flin Flon	2019	2020	54.76852035522461	-101.8774719	339	SO2	January	0	2019	Winter	0.6555555555555556	0.12222222222222222	0.2555555555555556	0.18000000000000002	2019_MB_SO2	0.31875
040209	NB	Saint John	2019	2020	45.28028106689453	-66.05610657	41	CO	January	0.17	2019	Winter	0.17333333333333334	0.165	0.16833333333333333	0.19166666666666668	2019_NB_CO	0.17458333333333334
040104	NB	Fredericton	2019	2020	45.95729064941406	-66.64523315	10	NO	January	1	2019	Winter	0.8571428571428571	0.9523809523809523	1.4761904761904763	1.7142857142857142	2019_NB_NO	1.25
040104	NB	Fredericton	2019	2020	45.95729064941406	-66.64523315	10	NO2	January	4	2019	Winter	2.2857142857142856	2.4285714285714284	2.6666666666666665	4.285714285714286	2019_NB_NO2	2.9166666666666665
040104	NB	Fredericton	2019	2020	45.95729064941406	-66.64523315	10	NOX	January	5	2019	Winter	2.9523809523809526	3.1904761904761907	4	5.857142857142857	2019_NB_NOX	4
040104	NB	Fredericton	2019	2020	45.95729064941406	-66.64523315	10	O3	January	27	2019	Winter	36.36	23.75	21.875	31.083333333333332	2019_NB_O3	28.350515463917525
040104	NB	Fredericton	2019	2020	45.95729064941406	-66.64523315	10	PM2.5	January	7	2019	Winter	4.6923076923076925	6.037037037037037	3.8518518518518516	6.291666666666667	2019_NB_PM2.5	5.1923076923076925
040203	NB	Saint John	2019	2020	45.30876159667969	-66.0083847	41	SO2	January	0.6	2019	Winter	1.38	1.5	1.0466666666666666	1.7933333333333332	2019_NB_SO2	1.43
010102	NL	St. John's	2019	2020	47.56037902832031	-52.71147156	7	CO	January	0.17	2019	Winter	0.16266666666666668	0.14	0.1375	0.14466666666666667	2019_NL_CO	0.1469090909090909
010102	NL	St. John's	2019	2020	47.56037902832031	-52.71147156	7	NO	January	3	2019	Winter	1.4444444444444444	1.7222222222222223	1.6470588235294117	1.1666666666666667	2019_NL_NO	1.4929577464788732
010102	NL	St. John's	2019	2020	47.56037902832031	-52.71147156	7	NO2	January	6	2019	Winter	2.3333333333333335	2	2.2941176470588234	2.7222222222222223	2019_NL_NO2	2.3380281690140845
010102	NL	St. John's	2019	2020	47.56037902832031	-52.71147156	7	NOX	January	8	2019	Winter	3.5	3.7222222222222223	3.823529411764706	3.888888888888889	2019_NL_NOX	3.732394366197183
010102	NL	St. John's	2019	2020	47.56037902832031	-52.71147156	7	O3	January	30	2019	Winter	35.95454545454545	21.130434782608695	24.625	34.041666666666664	2019_NL_O3	28.870967741935484
010901	NL	Burin	2019	2020	47.09899139404297	-55.19852066	1	PM10	January	10	2019	Winter	NA	NA	NA	10	2019_NL_PM10	10
010102	NL	St. John's	2019	2020	47.56037902832031	-52.71147156	7	PM2.5	January	3	2019	Winter	4.555555555555555	4.555555555555555	3.8333333333333335	4.5	2019_NL_PM2.5	4.361111111111111
010102	NL	St. John's	2019	2020	47.56037902832031	-52.71147156	7	SO2	January	1	2019	Winter	0.60625	0.7388888888888889	0.5833333333333334	0.5333333333333333	2019_NL_SO2	0.6157142857142858
030113	NS	Halifax	2019	2020	44.64710998535156	-63.5736618	28	CO	January	0.16	2019	Winter	0.16166666666666668	0.16333333333333333	0.165	0.16666666666666669	2019_NS_CO	0.16416666666666668
030113	NS	Halifax	2019	2020	44.64710998535156	-63.5736618	28	NO	January	2	2019	Winter	0.8888888888888888	0.9444444444444444	1	1.1111111111111112	2019_NS_NO	0.9861111111111112
030113	NS	Halifax	2019	2020	44.64710998535156	-63.5736618	28	NO2	January	6	2019	Winter	2.2777777777777777	2	2.2777777777777777	3	2019_NS_NO2	2.388888888888889
030113	NS	Halifax	2019	2020	44.64710998535156	-63.5736618	28	NOX	January	8	2019	Winter	3.388888888888889	2.8333333333333335	3.2777777777777777	4.166666666666667	2019_NS_NOX	3.4166666666666665
030113	NS	Halifax	2019	2020	44.64710998535156	-63.5736618	28	O3	January	28	2019	Winter	36.666666666666664	25.041666666666668	24.416666666666668	32.708333333333336	2019_NS_O3	29.708333333333332
030113	NS	Halifax	2019	2020	44.64710998535156	-63.5736618	28	PM2.5	January	5	2019	Winter	5.380952380952381	5.9411764705882355	5.055555555555555	5.75	2019_NS_PM2.5	5.526315789473684
030113	NS	Halifax	2019	2020	44.64710998535156	-63.5736618	28	SO2	January	0.9	2019	Winter	0.5666666666666667	0.41333333333333333	0.43333333333333335	0.7333333333333334	2019_NS_SO2	0.5366666666666666
129003	NT	Yellowknife	2019	2020	62.45206832885742	-114.3639984	193	CO	January	0.18	2019	Winter	0.1711111111111111	0.075555556	0.1511111111111111	0.26222222222222225	2019_NT_CO	0.165
129003	NT	Yellowknife	2019	2020	62.45206832885742	-114.3639984	193	NO	January	2	2019	Winter	1.75	0.4166666666666667	1.5833333333333333	1.5833333333333333	2019_NT_NO	1.3333333333333333
129003	NT	Yellowknife	2019	2020	62.45206832885742	-114.3639984	193	NO2	January	4	2019	Winter	2.25	1.1666666666666667	2.1666666666666665	4.083333333333333	2019_NT_NO2	2.4166666666666665
129003	NT	Yellowknife	2019	2020	62.45206832885742	-114.3639984	193	NOX	January	6	2019	Winter	3.5833333333333335	1.3333333333333333	3.5	5.416666666666667	2019_NT_NOX	3.4583333333333335
129003	NT	Yellowknife	2019	2020	62.45206832885742	-114.3639984	193	O3	January	29	2019	Winter	30.666666666666668	19.8	25.19047619047619	29.523809523809526	2019_NT_O3	26.2125
129003	NT	Yellowknife	2019	2020	62.45206832885742	-114.3639984	193	PM10	January	10	2019	Winter	19.833333333333332	15.142857142857142	10.166666666666666	7.7272727272727275	2019_NT_PM10	12
129003	NT	Yellowknife	2019	2020	62.45206832885742	-114.3639984	193	PM2.5	January	3	2019	Winter	4.6	4.833333333333333	4.333333333333333	5.363636363636363	2019_NT_PM2.5	4.777777777777778
129003	NT	Yellowknife	2019	2020	62.45206832885742	-114.3639984	193	SO2	January	0	2019	Winter	0.3333333333333333	0.2833333333333333	0.32727272727272727	0.25	2019_NT_SO2	0.2978723404255319
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	NO	January	NA	2019	Winter	3.6666666666666665	1.6666666666666667	3.5	4.5	2019_NU_NO	3.2
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	NO2	January	NA	2019	Winter	5.333333333333333	2.6666666666666665	6.5	8.5	2019_NU_NO2	5.4
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	NOX	January	NA	2019	Winter	8.666666666666666	4.333333333333333	10	13	2019_NU_NOX	8.5
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	O3	January	21	2019	Winter	28.333333333333332	18.333333333333332	21.333333333333332	24.5	2019_NU_O3	23
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	PM2.5	January	8	2019	Winter	6.666666666666667	4.333333333333333	5	6	2019_NU_PM2.5	5.5
129303	NU	Iqaluit	2019	2020	63.751617431640625	-68.52243042	35	SO2	January	0.3	2019	Winter	3.7666666666666666	0.7666666666666667	0.16666666666666669	0.2	2019_NU_SO2	1.2249999999999999
060104	ON	Ottawa	2019	2020	45.434329986572266	-75.6760025	68	CO	January	0.2	2019	Winter	0.24222222222222223	0.2252941176470588	0.2288888888888889	0.26222222222222225	2019_ON_CO	0.23985915492957746
060104	ON	Ottawa	2019	2020	45.434329986572266	-75.6760025	68	NO	January	3	2019	Winter	2.128205128205128	1.376068376068376	2.547008547008547	3.672268907563025	2019_ON_NO	2.4361702127659575
060104	ON	Ottawa	2019	2020	45.434329986572266	-75.6760025	68	NO2	January	11	2019	Winter	7.256410256410256	5.478632478632479	6.512820512820513	9.848739496	2019_ON_NO2	7.285106382978723
060104	ON	Ottawa	2019	2020	45.434329986572266	-75.6760025	68	NOX	January	14	2019	Winter	9.299145299	6.735042735042735	9.11965812	13.512605042016807	2019_ON_NOX	9.682978723404256
060104	ON	Ottawa	2019	2020	45.434329986572266	-75.6760025	68	O3	January	25	2019	Winter	36.007246376811594	30.391304347826086	20.681159420289855	25.428571428571427	2019_ON_O3	28.117328519855597
060104	ON	Ottawa	2019	2020	45.434329986572266	-75.6760025	68	PM2.5	January	7	2019	Winter	6.325396825396825	7.619047619047619	5.071428571428571	7.5703125	2019_ON_PM2.5	6.650197628458498
060104	ON	Ottawa	2019	2020	45.434329986572266	-75.6760025	68	SO2	January	0.3	2019	Winter	1.7155555555555555	1.6288888888888888	0.6955555555555556	0.782608696	2019_ON_SO2	1.2033149171270718
020104	PE	Charlottetown	2019	2020	46.233001708984375	-63.13666916	21	NO	January	1	2019	Winter	0	0	0.2857142857142857	0.125	2019_PE_NO	0.090909091
020104	PE	Charlottetown	2019	2020	46.233001708984375	-63.13666916	21	NO2	January	3	2019	Winter	0.7777777777777778	0.8888888888888888	1	1.625	2019_PE_NO2	1.0606060606060606
020104	PE	Charlottetown	2019	2020	46.233001708984375	-63.13666916	21	NOX	January	4	2019	Winter	1.3333333333333333	1	1.2857142857142858	1.875	2019_PE_NOX	1.3636363636363635
020104	PE	Charlottetown	2019	2020	46.233001708984375	-63.13666916	21	O3	January	27	2019	Winter	36.666666666666664	23.555555555555557	23.22222222222222	32.22222222222222	2019_PE_O3	28.916666666666668
020104	PE	Charlottetown	2019	2020	46.233001708984375	-63.13666916	21	PM2.5	January	10	2019	Winter	2.6666666666666665	2.5	4	6.5	2019_PE_PM2.5	3.9166666666666665
020104	PE	Charlottetown	2019	2020	46.233001708984375	-63.13666916	21	SO2	January	0.7	2019	Winter	0.23333333333333334	0.1	0.05	0.5	2019_PE_SO2	0.23636363636363636
050109	QC	Montréal	2019	2020	45.502647399902344	-73.66390991	41	CO	January	0.27	2019	Winter	0.20285714285714285	0.18333333333333335	0.1961904761904762	0.2412	2019_QC_CO	0.2075
050103	QC	Montréal	2019	2020	45.64102554321289	-73.49967957	19	NO	January	3	2019	Winter	1.8035714285714286	1.4107142857142858	2.6363636363636362	4.169491525423729	2019_QC_NO	2.5265486725663715
050103	QC	Montréal	2019	2020	45.64102554321289	-73.49967957	19	NO2	January	11	2019	Winter	6.75	5.607142857142857	6.8545454545454545	10.627118644067796	2019_QC_NO2	7.504424778761062
050103	QC	Montréal	2019	2020	45.64102554321289	-73.49967957	19	NOX	January	14	2019	Winter	2	2.3333333333333335	2	13.926829268292684	2019_QC_NOX	12
050103	QC	Montréal	2019	2020	45.64102554321289	-73.49967957	19	O3	January	23	2019	Winter	36.4	26.717741935483872	20.166666666666668	27.9453125	2019_QC_O3	27.795228628230618
050103	QC	Montréal	2019	2020	45.64102554321289	-73.49967957	19	PM2.5	January	9	2019	Winter	5.404958677685951	6.795081967213115	4.908333333333333	7.733333333333333	2019_QC_PM2.5	6.211180124223603
050103	QC	Montréal	2019	2020	45.64102554321289	-73.49967957	19	SO2	January	1.3	2019	Winter	0.881578947	0.6842105263157895	1.0076923076923077	1.0648648648648649	2019_QC_SO2	0.9092105263157895
080111	SK	Regina	2019	2020	50.452701568603516	-104.6159973	585	CO	January	0.19	2019	Winter	0.2	0.16833333333333333	0.16333333333333333	0.196	2019_SK_CO	0.18045454545454545
080111	SK	Regina	2019	2020	50.452701568603516	-104.6159973	585	NO	January	5	2019	Winter	2.1666666666666665	1.2222222222222223	2.9444444444444446	4.722222222222222	2019_SK_NO	2.763888888888889
080111	SK	Regina	2019	2020	50.452701568603516	-104.6159973	585	NO2	January	13	2019	Winter	6.722222222222222	4	5.444444444444445	9.611111111	2019_SK_NO2	6.444444444444445
080111	SK	Regina	2019	2020	50.452701568603516	-104.6159973	585	NOX	January	18	2019	Winter	8.666666666666666	5.222222222222222	8.333333333333334	14.222222222222221	2019_SK_NOX	9.111111111
080111	SK	Regina	2019	2020	50.452701568603516	-104.6159973	585	O3	January	23	2019	Winter	38.041666666666664	27.541666666666668	21.208333333333332	25.958333333333332	2019_SK_O3	28.1875
080111	SK	Regina	2019	2020	50.452701568603516	-104.6159973	585	PM10	January	17	2019	Winter	26	37.06666666666667	19.77777777777778	12.055555555555555	2019_SK_PM10	22.35185185185185
080111	SK	Regina	2019	2020	50.452701568603516	-104.6159973	585	PM2.5	January	7	2019	Winter	7.722222222222222	13.444444444444445	5.833333333333333	6.222222222222222	2019_SK_PM2.5	8.305555555555555
080111	SK	Regina	2019	2020	50.452701568603516	-104.6159973	585	SO2	January	0.8	2019	Winter	0.5238095238095238	0.3380952380952381	0.3238095238095238	0.6047619047619047	2019_SK_SO2	0.44761904761904764
119004	YU	Whitehorse	2019	2020	60.71971893310547	-135.0587463	640	NO	January	5	2019	Winter	2	1	2.6666666666666665	5.666666666666667	2019_YU_NO	2.8333333333333335
119004	YU	Whitehorse	2019	2020	60.71971893310547	-135.0587463	640	NO2	January	11	2019	Winter	5.666666666666667	2	5.333333333333333	11	2019_YU_NO2	6
119004	YU	Whitehorse	2019	2020	60.71971893310547	-135.0587463	640	NOX	January	15	2019	Winter	7.666666666666667	2.6666666666666665	7.666666666666667	16.333333333333332	2019_YU_NOX	8.583333333333334
119004	YU	Whitehorse	2019	2020	60.71971893310547	-135.0587463	640	O3	January	23	2019	Winter	38	25	22	23.333333333333332	2019_YU_O3	27.083333333333332
119004	YU	Whitehorse	2019	2020	60.71971893310547	-135.0587463	640	PM2.5	January	4	2019	Winter	3	1.6666666666666667	2.6666666666666665	5	2019_YU_PM2.5	3.0833333333333335
090120	AB	Edmonton	2020	2021	53.500221252441406	-113.5260544	681	CO	January	0.3	2020	Winter	0.19916666666666666	0.175	0.18208333333333335	0.24340425531914894	2020_AB_CO	0.19968586387434556
090120	AB	Edmonton	2020	2021	53.500221252441406	-113.5260544	681	NO	January	16	2020	Winter	1.5625	0.9375	2.3194444444444446	5.5646258503401365	2020_AB_NO	2.611398964
090120	AB	Edmonton	2020	2021	53.500221252441406	-113.5260544	681	NO2	January	19	2020	Winter	6.173611111111111	3.3819444444444446	5.868055555555555	11.414965986394558	2020_AB_NO2	6.734024179620034
090120	AB	Edmonton	2020	2021	53.500221252441406	-113.5260544	681	NOX	January	35	2020	Winter	7.722222222222222	4.347222222222222	8.159722222222221	16.98639455782313	2020_AB_NOX	9.343696027633852
090120	AB	Edmonton	2020	2021	53.500221252441406	-113.5260544	681	O3	January	16	2020	Winter	35.85606060606061	24.68888888888889	21	23.284671532846716	2020_AB_O3	26.142857142857142
090120	AB	Edmonton	2020	2021	53.500221252441406	-113.5260544	681	PM2.5	January	10	2020	Winter	8.311111111111112	5.859259259259259	4.133333333333334	6.350364963503649	2020_AB_PM2.5	6.1642066420664205
090120	AB	Edmonton	2020	2021	53.500221252441406	-113.5260544	681	SO2	January	0.5	2020	Winter	0.5174242424242425	0.38257575757575757	0.425	0.7204545454545455	2020_AB_SO2	0.5113636363636364
100110	BC	Metro Van - Burnaby	2020	2021	49.279212951660156	-122.9707108	104	CO	January	0.16	2020	Winter	0.19507936507936507	0.159	0.2220689655172414	0.20754098360655737	2020_BC_CO	0.19574380165289257
100103	BC	Metro Van - New Westminster	2020	2021	49.22704315185547	-122.8944855	45	NO	January	6	2020	Winter	3.75	2.877862595419847	7.473684210526316	5.786764705882353	2020_BC_NO	4.9868421052631575
100103	BC	Metro Van - New Westminster	2020	2021	49.22704315185547	-122.8944855	45	NO2	January	16	2020	Winter	8.606060606060606	5.732824427480916	8.142857142857142	9.830882352941176	2020_BC_NO2	8.095864661654135
